id_empleado,nombre,cedula,cargo,fecha_ingreso,telefono,email
765,Carmen Dalmau Arregui,4197076763,Supervisor,2025-01-14,+34 882 188 320,panchoyuste@gomila-barco.net
766,Marita Ámbar Amo Nevado,8440081632,Diseñador,2024-10-27,+34 723 140 843,noemi05@bas.com
767,Julio Cabello Valencia,8508806237,Cortador,2025-04-08,+34 692 469 049,miguelcerdan@hotmail.com
768,Manu Carrasco Madrigal,8357250321,Confeccionista,2025-01-13,+34701 06 36 92,humbertogutierrez@rojas.es
769,Alberto Rosado Amigó,4314065414,Confeccionista,2021-03-27,+34743 451 919,vramos@hotmail.com
770,Ascensión Pont-Cerro,9214056847,Diseñador,2023-12-24,+34 746 48 64 08,niloferran@gmail.com
771,Bárbara Tamarit Lorenzo,925564690,Confeccionista,2020-08-24,+34637711370,agustiluis-angel@marti.com
772,Josep de Salcedo,6812988548,Confeccionista,2022-03-12,+34716204887,josesacristan@galvez.net
773,Magdalena Arco Rosselló,5012150436,Confeccionista,2023-01-24,+34 977 17 82 49,pancho58@hotmail.com
774,María Fernanda Ferrán Izquierdo,9129022275,Cortador,2020-09-27,+34 879 25 67 32,moratadario@gmail.com
775,Rufina del Alemany,4685135593,Supervisor,2023-05-03,+34699071708,isabelacabo@robledo.com
776,Alba Aguiló-Bejarano,1827166614,Confeccionista,2022-12-26,+34864 12 44 44,montalbanazahara@yahoo.com
777,Aristides de Carballo,8110683990,Supervisor,2024-12-19,+34674 797 074,montalbanfelipa@fuster.com
778,Anselmo Salamanca Conde,4085597962,Empacador,2025-04-08,+34972013413,ramonfelipa@iglesia.com
779,Antonia Paniagua-Benavent,5619849928,Diseñador,2023-05-03,+34824 24 10 76,warana@julia.com
780,Nilda Lladó Badía,9848878202,Empacador,2020-08-26,+34 914301606,tcerezo@yahoo.com
781,Martirio Peral,8027027060,Diseñador,2021-11-02,+34 719844961,calvoestefania@hotmail.com
782,Ainoa Luz Llanos,93728703,Diseñador,2024-12-09,+34 742 60 32 40,inesgordillo@yahoo.com
783,Marc Jove,567141089,Supervisor,2025-06-15,+34 726 41 50 01,isaac31@olmo.org
784,Maxi Bernardita Arnaiz Real,9153135941,Cortador,2023-10-07,+34 713651498,hbastida@rosado.com
785,Wálter Sola,2082768046,Empacador,2022-10-03,+34716183875,porfirio24@gmail.com
786,Domingo de Montenegro,7985130299,Supervisor,2021-05-19,+34884 138 414,manuelitapintor@ayllon.es
787,Lourdes Barragán Moraleda,2491686638,Supervisor,2022-04-07,+34 736 49 89 48,borrasinmaculada@hotmail.com
788,Etelvina Leyre Amorós Olivé,686506246,Supervisor,2024-05-31,+34 721707154,castanedaelvira@gmail.com
789,Ildefonso Lucena Patiño,5643876569,Supervisor,2022-12-14,+34725 63 32 64,lacero@hotmail.com
790,Pastor Benavente Diaz,7917738440,Supervisor,2023-01-22,+34 895 11 38 50,geronimo00@hotmail.com
791,Olegario Ribera Requena,6368998935,Cortador,2024-11-14,+34837892867,ncaparros@cisneros.es
792,Josefa Castañeda Marti,4197551623,Diseñador,2021-05-07,+34 729 77 43 26,pguerra@hotmail.com
793,Olimpia Ramírez Rebollo,7238846882,Supervisor,2022-01-18,+34719 782 297,qvalbuena@hotmail.com
794,Emiliana del Prats,182773890,Cortador,2022-03-06,+34845728756,leyre72@berrocal.com
795,Carlito Font Moya,5899680440,Cortador,2024-11-16,+34708 90 12 23,octavia49@yahoo.com
796,Silvia del Guerrero,6990246511,Cortador,2022-05-20,+34824 341 755,claudio87@gmail.com
797,Calista Vazquez,5987695002,Empacador,2022-05-01,+34747303539,evita62@yahoo.com
798,Édgar de Cortina,270074983,Cortador,2023-01-19,+34 943238568,ptalavera@hotmail.com
799,Herberto Aller Suárez,5776450627,Supervisor,2022-10-14,+34735 43 20 49,badiacatalina@gmail.com
800,Noa Valdés Larrea,6068587516,Supervisor,2023-07-05,+34 746 67 69 41,tromeu@yahoo.com
801,Celestina Vergara Ayllón,7885702667,Supervisor,2022-02-07,+34 840 00 23 97,ifranch@hotmail.com
802,Juanita Vilaplana Reina,9711959499,Confeccionista,2020-10-18,+34 856 966 225,yferran@hotmail.com
803,Montserrat Guardiola-Naranjo,1147841161,Confeccionista,2023-10-11,+34 748131033,kcerro@melendez.com
804,Angelina Fuertes Barba,8595607301,Supervisor,2023-04-30,+34711 558 218,montesgeorgina@gmail.com
805,Gracia Alfaro Pedraza,4159763496,Empacador,2022-11-03,+34 749763044,estevezricarda@hotmail.com
806,Claudio de Castelló,1973995297,Supervisor,2022-12-21,+34995166853,ainara65@arteaga.com
807,Hugo Crespi Méndez,9314747460,Cortador,2025-03-03,+34719736423,zrodriguez@gmail.com
808,Hernán Ferreras Jódar,6096460031,Diseñador,2025-03-08,+34712088726,ccabo@hotmail.com
809,Emiliana Nogués-Gallardo,8595610176,Supervisor,2020-11-01,+34 815 57 51 83,garciafilomena@yahoo.com
810,María Cristina Bolaños Torrens,7220876626,Confeccionista,2022-01-22,+34733 340 835,encarnita53@ramon.com
811,Lola Rubio Robles,6916972431,Diseñador,2022-08-21,+34744971977,kfranco@valcarcel.es
812,Tania Pedraza Rebollo,1870245537,Supervisor,2021-06-06,+34726176153,edelmiragarmendia@yahoo.com
813,Maribel Caballero Olivera,7563921124,Empacador,2024-11-14,+34 707 115 311,cpiquer@paredes.net
814,Jennifer Vilalta Vaquero,132197233,Cortador,2020-11-08,+34 742 90 68 58,fnaranjo@novoa.com
815,Juan Francisco de Baena,2700452216,Supervisor,2023-12-14,+34 703 52 29 73,jordanelvira@elias.es
816,Nereida Lara Miranda,4179343468,Empacador,2024-02-22,+34 936 17 15 33,timoteo51@gmail.com
817,Eloy del Peralta,691715033,Confeccionista,2023-10-05,+34 976086224,blas22@gargallo.es
818,Fanny Castell Solano,4477097786,Supervisor,2022-08-08,+34884 174 424,octaviafabregat@hotmail.com
819,Pía Monreal Cazorla,4177062766,Empacador,2025-06-01,+34720 87 40 54,calixto93@gmail.com
820,Tomasa Evangelina Perales Alegre,5557342609,Empacador,2025-05-27,+34 910 89 07 50,medinamelania@yahoo.com
821,Teófila Oliver Arnaiz,2642107589,Cortador,2020-07-05,+34829129674,ambrosio61@yahoo.com
822,Almudena de Serra,4890512334,Supervisor,2023-08-30,+34 701 373 775,olga78@gmail.com
823,Graciela Camps Machado,5716266440,Diseñador,2022-09-09,+34682918053,tudelaaugusto@cortes.es
824,Angelino Lino Juan Cabezas,774610649,Supervisor,2023-04-22,+34 714627610,vinicio47@parejo-armas.es
825,Efraín Rivas Angulo,7343260462,Diseñador,2020-08-16,+34 746646676,ymatas@hotmail.com
826,Maite Trinidad Barreda Cifuentes,9181995964,Confeccionista,2024-12-29,+34 743 85 70 45,gonzalomatias@gmail.com
827,Susana Iriarte Lucena,6878616581,Diseñador,2022-10-07,+34723 54 35 01,ferrandohernan@yahoo.com
828,Abigaíl Salamanca Abella,2937325184,Cortador,2024-10-16,+34728 504 275,jcontreras@galvez.net
829,Bruno Cal Monreal,6883126111,Cortador,2021-05-03,+34 648589579,roldanroma@gmail.com
830,Juan Bautista Nuñez Albero,5688168278,Diseñador,2023-03-04,+34 709 540 956,romulomelero@valcarcel.net
831,Emperatriz Santana,1350201087,Empacador,2022-01-26,+34734 88 98 94,abigail25@yahoo.com
832,Gregorio Macías Parra,950986544,Empacador,2021-08-28,+34945501329,matasaurora@pera.es
833,Lino Manjón Pareja,6561104042,Cortador,2025-05-19,+34 708437702,clararojas@gmail.com
834,Édgar del Ramis,632925092,Diseñador,2021-03-31,+34 734 16 44 62,vinicio18@yahoo.com
835,Guiomar Alvarado,2634799352,Empacador,2024-06-03,+34900 209 002,delfinaprats@hotmail.com
836,Angelino de Herrero,6069162417,Supervisor,2024-05-28,+34 729874984,piopenalver@yahoo.com
837,Visitación Aparicio,5298293679,Cortador,2022-08-24,+34 726 04 94 64,oriana60@hotmail.com
838,Felicidad Sanz Vicens,7215461304,Cortador,2025-04-15,+34 924 72 11 60,pacagutierrez@hotmail.com
839,Paco Atienza Priego,5287760495,Confeccionista,2021-07-14,+34 715573203,rbarriga@hotmail.com
840,Hipólito Guitart Pombo,6116895191,Diseñador,2020-12-05,+34 727341385,niglesia@medina.es
841,Abraham Múgica Bellido,9806495530,Supervisor,2024-10-06,+34 700135119,salamancamarisa@gmail.com
842,Juan Vega Mora,6880345691,Empacador,2023-04-11,+34 722 87 86 13,torosamu@gmail.com
843,Román del Juan,8266456611,Empacador,2021-03-02,+34 635568482,serafinabarcena@yahoo.com
844,Severiano Ribas Montes,1546282205,Supervisor,2022-09-19,+34903 798 199,sergiocisneros@parejo.es
845,Gaspar del Julián,3500815758,Empacador,2025-04-03,+34726 22 34 99,bolanoscorona@lozano.com
846,Dionisio del Tena,7602634705,Supervisor,2024-12-14,+34 729 143 244,lbusquets@ferrero.net
847,Alma Pino Iglesias,9095458023,Diseñador,2024-04-22,+34614097857,qmolina@gmail.com
848,Anastasio Ferrándiz Mora,3614124049,Empacador,2023-03-16,+34903435948,artemio87@gascon-diaz.es
849,Olimpia Corominas Agudo,2967375039,Confeccionista,2022-09-27,+34 639462923,rosendo37@hotmail.com
850,Eliseo del Adadia,8014058724,Diseñador,2025-04-26,+34897 242 896,angelino48@barbera.com
851,Samu de Gibert,586688459,Supervisor,2020-09-30,+34 722544404,severianocorral@ordonez.es
852,Clemente Amador Villaverde Porta,6493513495,Empacador,2022-10-31,+34702010311,llorenteguadalupe@gmail.com
853,Joan Agustín Herranz,2788266532,Cortador,2023-09-07,+34 622 57 86 19,armengolligia@gmail.com
854,Marisa de Amat,8628984346,Confeccionista,2021-06-17,+34859251317,custodioroda@gmail.com
855,Emilio Maxi Espinosa Dueñas,4329429966,Cortador,2024-10-20,+34732 63 92 09,bermejoesther@hotmail.com
856,Coral Peral Miralles,1554925472,Confeccionista,2024-01-13,+34719177879,abiliojulian@pastor.net
857,Hermenegildo Toni Uribe Jara,4721089514,Confeccionista,2021-06-09,+34732555826,fcarreras@peinado.es
858,Fito Francisco Javier Puente Blasco,9387704559,Empacador,2023-11-24,+34 610 297 786,omercader@yahoo.com
859,Enrique Benito Toro,664873870,Diseñador,2021-12-28,+34 990 446 875,kcarrillo@yahoo.com
860,Reina Tenorio Rodríguez,3922113605,Diseñador,2022-09-11,+34748 522 127,conesaanita@penas-real.com
861,Guiomar Duque Padilla,4322012865,Supervisor,2022-06-29,+34 742 533 829,adan78@murcia.com
862,Graciela Burgos Ballesteros,2346008602,Confeccionista,2025-03-25,+34 737699293,sandrayuste@gmail.com
863,Joel Hidalgo Salgado,841171929,Diseñador,2025-05-14,+34 820 89 28 05,romanabascal@gmail.com
864,Adelina Aguiló Villena,7965375823,Confeccionista,2023-10-28,+34 732 148 194,rioseusebia@hotmail.com
865,Carolina Portero Hidalgo,8116803095,Cortador,2023-12-09,+34 732 532 400,navasnatalio@rodriguez.es
866,Febe Tirado Cámara,9706078512,Empacador,2023-08-14,+34737 461 367,florentino26@hotmail.com
867,Tatiana Perera Benavides,1830184762,Diseñador,2022-03-08,+34713 49 47 76,atienzaapolinar@guillen.es
868,Isidoro Escudero Conesa,9887244750,Confeccionista,2024-06-02,+34 748335557,erasmocaparros@alba.com
869,Candela de Saez,6410882635,Empacador,2021-06-14,+34 712231961,isarabia@gmail.com
870,Laura Quero Calatayud,783797153,Empacador,2024-06-15,+34701 736 255,pantunez@salazar.es
871,Marino Almeida,2366296513,Diseñador,2021-08-28,+34727 766 040,matildegutierrez@lillo.org
872,Toribio de Poza,3197635435,Empacador,2024-04-26,+34 730 152 964,albanobayon@lledo.es
873,Godofredo Berenguer Godoy,6225087914,Diseñador,2021-07-12,+34 714 16 92 67,osvaldogranados@gmail.com
874,Juan Carlos Artigas Pinedo,3383696697,Empacador,2024-04-12,+34 724 104 065,urbanodavila@quevedo.com
875,Lilia Anaya Trillo,8722734008,Empacador,2020-12-08,+34706556400,cuetofortunato@yahoo.com
876,Encarnita Alsina Cabañas,7473197991,Confeccionista,2021-07-14,+34897 097 067,zrocha@yahoo.com
877,Cloe Giménez Azcona,8208803486,Confeccionista,2023-02-08,+34 824861900,scollado@julia.es
878,Lucas Romero Julián,1267607509,Confeccionista,2024-03-01,+34748382211,noeliajover@valle-alba.es
879,Emelina Lladó Egea,8075092551,Supervisor,2023-04-05,+34924 370 090,jcapdevila@tapia.com
880,Amílcar Barragán Gabaldón,7962852066,Supervisor,2021-02-19,+34732 322 595,maricruz37@yahoo.com
881,Goyo Alonso Puerta,8397703835,Cortador,2021-11-19,+34 639 69 08 09,amador25@gilabert-roca.com
882,Xiomara Sastre Canet,1316545019,Cortador,2020-11-30,+34721 59 25 95,yminguez@rivero-redondo.es
883,Nando Vaquero-Chacón,1152535343,Cortador,2025-04-07,+34 671 052 066,epascual@gmail.com
884,Norberto Izquierdo Belmonte,6338664640,Diseñador,2024-12-03,+34703 51 01 47,dorotea83@gmail.com
885,Isaac Gimenez,1835168890,Empacador,2025-04-22,+34877 12 19 11,estevezdelfina@gmail.com
886,Albert Lucas-Vendrell,2154791068,Empacador,2024-04-16,+34709 45 87 43,carmeloroma@castaneda-canton.org
887,Marc del Casado,9578135945,Diseñador,2023-05-29,+34 880 707 045,dmanzanares@hotmail.com
888,Luisina Tomé,8583520347,Cortador,2024-10-10,+34688 115 227,azucenamenendez@tur.com
889,Noemí Espinosa-Cantón,991059735,Confeccionista,2024-05-13,+34 729 03 57 45,pelayoguijarro@hernandez.com
890,Florentino Vendrell,9448557694,Cortador,2021-12-17,+34 732661380,torocustodia@yahoo.com
891,Maribel Torres Montesinos,5063238183,Confeccionista,2025-02-24,+34 925925329,eloyleon@vara.es
892,Nacio del Hervia,9852672654,Confeccionista,2023-10-27,+34899333940,omontoya@almansa-sevillano.com
893,Elena Reyes-Querol,1550430125,Diseñador,2023-02-04,+34 703211704,pinolabel@hotmail.com
894,Íñigo Borja,1175779474,Diseñador,2023-12-12,+34738311811,gonzalourbano@hotmail.com
895,Margarita Olmo Julián,1176833266,Diseñador,2022-12-29,+34836384550,gibertgloria@gmail.com
896,Sarita Requena Esteban,2585239949,Supervisor,2021-06-19,+34 973 989 844,lourdesredondo@frutos.es
897,Eufemia del Melero,7032322154,Supervisor,2021-05-02,+34 875 349 405,teo92@morillo.es
898,Aránzazu Camacho Ferrero,2626057279,Supervisor,2021-04-05,+34723 91 80 04,maria-luisacarnero@hotmail.com
899,Rafael Dueñas Olmedo,1819555899,Cortador,2024-07-02,+34 714923580,tvarela@soto.com
900,Amado Vigil Leal,9477287590,Empacador,2021-07-22,+34 743 002 578,isaura56@cuenca.org
901,Ruth Lobato,4633567395,Confeccionista,2021-01-01,+34702396515,alcarazjacobo@yahoo.com
902,Yésica Santos Enríquez,1916937078,Diseñador,2025-05-05,+34 726604219,carmela81@maestre.es
903,Angelina Pera Zurita,5517159085,Confeccionista,2024-05-21,+34 660 91 07 72,xconesa@ruano.es
904,Ismael Barco Roura,9902080190,Diseñador,2025-04-24,+34749 84 15 56,puigolivia@guerra.net
905,Dani Macias-Estevez,1564221753,Diseñador,2022-11-22,+34 737 94 77 94,manuela73@gmail.com
906,Clotilde Carro Azorin,6493672615,Supervisor,2021-07-13,+34 899426117,samperolivia@gmail.com
907,Genoveva Buendía Pinto,2685551591,Diseñador,2024-04-06,+34 734529118,florlamas@giron.es
908,Ismael de Menéndez,6448835180,Empacador,2023-07-13,+34 902292974,ulisesblanch@bravo.es
909,Yésica Company-Arenas,6871055362,Cortador,2022-04-15,+34 737494030,jonatan30@gmail.com
910,Adoración Arenas Prat,8457203119,Supervisor,2023-01-11,+34715614186,amorencarnita@nogues-esteve.net
911,Vilma del Codina,3600813023,Diseñador,2021-03-01,+34730 48 13 92,narvaezariel@camps.net
912,Alexandra España Dalmau,3073016721,Confeccionista,2024-04-05,+34 938394425,guadalupe90@pont.es
913,Luisa Lina Tomé Zamorano,9072451340,Confeccionista,2024-01-17,+34 822 55 77 87,wgodoy@gmail.com
914,Luna Ferrándiz Marco,9796289341,Diseñador,2023-02-14,+34 654624346,jllamas@raya.com
915,Maribel de Folch,4076732286,Cortador,2025-04-03,+34 729 808 355,egaya@gmail.com
916,Pablo Llorens Vera,6836305504,Supervisor,2023-10-14,+34 711462863,diezefrain@corominas.net
917,Anselma Rey-Fuster,7716890021,Confeccionista,2022-03-22,+34 600 95 97 45,ngascon@hotmail.com
918,Godofredo Real Herrera,7914047912,Cortador,2021-08-25,+34 707 670 795,wfuente@hotmail.com
919,Narcisa Jesusa Montoya Guerrero,4004399945,Diseñador,2021-01-27,+34851965694,vcuevas@gmail.com
920,Trinidad Oller Montenegro,9584438529,Cortador,2025-04-15,+34 716 36 03 19,gargalloluis-miguel@gmail.com
921,Aureliano Moreno Garmendia,2828470396,Supervisor,2024-07-21,+34 957 664 095,olmedomarcio@camara.com
922,Gil Cuadrado Marquez,9732565406,Confeccionista,2024-07-17,+34 733 46 87 70,nataliobermudez@hotmail.com
923,Zoraida Navas-Mate,6316418288,Supervisor,2022-09-23,+34953 86 24 98,franciscogomis@gmail.com
924,Maricela Ramos Mesa,94176973,Supervisor,2025-06-08,+34 704314571,fuenteruperto@hotmail.com
925,Camilo Corbacho Casares,1059100803,Cortador,2024-10-03,+34722 77 56 36,nogueshoracio@hotmail.com
926,Águeda del Mancebo,1448534903,Supervisor,2023-12-01,+34 705 458 055,ogascon@nunez.es
927,Pacífica Figueroa Gomila,6186487974,Confeccionista,2020-08-25,+34 659922996,rosendotapia@palacio.es
928,Toribio de Mendizábal,7023017367,Cortador,2023-11-10,+34 975 87 31 98,marmolandres@hotmail.com
929,Arcelia Quiroga,2271902557,Cortador,2022-03-04,+34 744847932,jfortuny@murcia-cerda.net
930,Calisto Peñalver Gallo,2662476593,Empacador,2024-09-28,+34 701 821 160,gervasio96@gmail.com
931,Aroa Galvez Llorens,2309726571,Diseñador,2022-02-03,+34702019625,moyavalero@muniz.org
932,Edgardo Luis Miguel Elías Salmerón,6362944027,Empacador,2022-08-12,+34711893612,kcanovas@gmail.com
933,Isaura Burgos Peñas,5169412148,Supervisor,2023-03-18,+34 708 531 154,resteban@gmail.com
934,Fausto del Sanmartín,3405244135,Supervisor,2023-02-04,+34 706 677 171,hbeltran@yahoo.com
935,Gaspar Ibarra Sabater,7056602045,Cortador,2020-10-07,+34742 778 335,fannycarbajo@calzada.com
936,Susanita Chico Marí,3910514571,Diseñador,2022-05-11,+34723692971,pagesroberto@yahoo.com
937,Candelas Evangelina Agullo Maza,2067695882,Confeccionista,2023-04-18,+34714 56 16 17,roquecatala@tovar.com
938,Ana Belén Carrión Peñalver,241144902,Diseñador,2020-09-10,+34 717766639,omiguel@lluch-bastida.es
939,Curro Cirino Escolano Ibáñez,2131683107,Supervisor,2023-12-06,+34 733 92 04 61,kromero@hotmail.com
940,Borja Amor-Barrera,8050324707,Supervisor,2022-07-13,+34 851 42 29 45,ktomas@amoros.es
941,Anacleto de Losa,8359874272,Diseñador,2023-09-11,+34 882 18 99 08,xquiros@banos.com
942,Genoveva de Miguel,3640844512,Cortador,2025-04-29,+34712 266 178,palomargeraldo@gmail.com
943,Josefa Montaña,9731947219,Supervisor,2024-05-04,+34 708246222,arroyobaldomero@benitez.es
944,Clemente Lozano Aragón,5367449059,Empacador,2024-01-02,+34646214565,ciro36@fajardo.es
945,Esperanza Perez Vilaplana,3836753110,Empacador,2024-02-10,+34700 92 05 41,biglesias@prada.es
946,Ruperta Pinedo Ponce,919418641,Diseñador,2023-03-31,+34707 93 30 64,luis-angel34@hotmail.com
947,Lilia Gisbert Ballester,5074603832,Confeccionista,2021-10-27,+34 733 794 803,aramburuquirino@yahoo.com
948,Adela del Quirós,7072027672,Diseñador,2022-12-08,+34743 387 356,maciasamanda@lopez-carro.net
949,Maribel Alberto Casado,4913006591,Empacador,2024-03-13,+34 912 211 081,royoariel@hotmail.com
950,Zaida Arregui Cortina,411955649,Supervisor,2020-07-01,+34861479600,nicodemo72@hotmail.com
951,Yésica Grande Vargas,7564596570,Empacador,2025-02-18,+34 860 078 581,cordobaesther@gmail.com
952,Brunilda Arnau Doménech,8678042157,Empacador,2023-08-28,+34886 71 74 85,lidiacornejo@bautista.com
953,Lorena del Moliner,3975510029,Confeccionista,2023-04-25,+34 957 058 681,isaacaguirre@nicolau.org
954,María Belén Salas Palomo,8776540444,Confeccionista,2025-04-24,+34715 61 56 99,apolinar77@jaume.org
955,Fortunato Rosselló Pérez,7218331831,Empacador,2021-01-02,+34 737648642,luz59@gmail.com
956,Elba del Verdú,1793687799,Diseñador,2020-12-16,+34 710881332,handrade@yahoo.com
957,Manu Santana Hidalgo,592016192,Diseñador,2020-08-02,+34 722440282,patriciapacheco@gmail.com
958,Cruz Raquel Dávila Fábregas,2646692899,Empacador,2020-11-30,+34 841 458 842,cgomila@yahoo.com
959,Manolo Vargas Rius,2823023594,Cortador,2021-10-06,+34 730 74 74 81,aurelianopulido@arjona-guzman.com
960,Olivia Aranda Pou,8634109129,Diseñador,2023-03-23,+34 748 89 04 27,wpiquer@gmail.com
961,Ale Evita Torrijos Téllez,7640889986,Supervisor,2025-01-26,+34 721982277,amada63@echevarria-morcillo.com
962,Juliana Amo-Ibañez,9063550879,Diseñador,2022-11-15,+34 808034962,aferrandez@ferrandez.es
963,Modesta Noguera Bastida,2192505459,Supervisor,2025-03-01,+34721768737,bcadenas@hotmail.com
964,David del Córdoba,9754895660,Diseñador,2025-01-30,+34664 94 26 64,alecamino@hotmail.com
965,Galo Pedraza Mas,6942238799,Empacador,2021-04-06,+34705 827 734,cuencapalmira@guerra.es
966,Herminia Sanz-Torrent,7034650518,Cortador,2022-08-26,+34725807558,hugo63@hotmail.com
967,Teodosio Catalá Benitez,21604871,Supervisor,2021-03-10,+34 702 83 83 65,alvaro80@hotmail.com
968,Ignacia Pallarès Alvarez,2209192704,Confeccionista,2023-11-01,+34658591216,ale22@hotmail.com
969,Soraya Sáez Salazar,2040006504,Empacador,2021-01-17,+34 734 958 477,ildefonsorivas@aznar.com
970,Lourdes Cano Méndez,150396889,Empacador,2021-12-12,+34 981 694 343,casalslino@yahoo.com
971,Mayte Bayón Coll,6305784914,Diseñador,2020-08-02,+34 691 749 716,jsales@cerdan.com
972,Genoveva Coral Cortés Marco,8853986286,Diseñador,2021-10-02,+34 747379163,jaencarmela@benavides-bertran.es
973,Jacobo Eutropio Moliner Flor,6261672498,Diseñador,2023-03-28,+34603537882,bayonvirginia@gmail.com
974,Eufemia Antón Barrera,9354648127,Cortador,2023-12-31,+34960329745,martin56@santiago-sastre.org
975,Caridad Manuel-Daza,6303671514,Diseñador,2021-07-28,+34831184154,ftejera@estevez-naranjo.org
976,Joel Acevedo Bayo,1008767534,Diseñador,2024-09-11,+34 727 18 34 32,santosjose-antonio@santiago.com
977,Anastasio Teruel Merino,2840626187,Confeccionista,2023-09-07,+34 710 23 48 08,polive@gmail.com
978,Nilda Ribes-Cadenas,8324112263,Confeccionista,2025-02-05,+34 726 68 10 31,martinsilva@yahoo.com
979,María Belén Alemán-Arenas,416925800,Diseñador,2021-11-09,+34620 77 16 31,galoamat@barroso.com
980,Eligio Cristian Melero Haro,320445178,Confeccionista,2024-06-12,+34702 214 959,joel76@alberola.es
981,Gilberto Boada-Santos,2694884795,Empacador,2023-12-13,+34729 328 742,carvajalester@hotmail.com
982,Leyre de Piñeiro,2505553346,Supervisor,2021-06-19,+34972 925 730,jimenezmarcio@hotmail.com
983,Manuelita Sabina Agustí Goicoechea,1298413280,Confeccionista,2023-11-17,+34 841 24 76 55,raquel94@cepeda.com
984,Jose Carlos Arsenio Millán Buendía,7861206108,Confeccionista,2024-01-22,+34 800 97 47 67,egodoy@gmail.com
985,Tiburcio Parejo-Delgado,9519294721,Cortador,2024-07-18,+34641 014 288,albino35@gmail.com
986,Samanta Haro Espada,7488182580,Confeccionista,2024-08-17,+34715 75 48 39,loboiban@palma.com
987,Miriam Saldaña Barreda,2126550692,Confeccionista,2025-01-01,+34942937683,anguitajavi@carbonell-navarrete.es
988,Jose Angel Loreto Pera Orozco,5315630038,Cortador,2022-07-15,+34722 027 064,adelaidabenavent@hotmail.com
989,Saturnino Pinilla Llorens,6833531369,Confeccionista,2024-12-06,+34 901 26 69 01,selenabarros@hotmail.com
990,Cleto Ribes Monreal,8430574650,Cortador,2023-08-29,+34708852207,acostatere@hotmail.com
991,Emigdio Salom Guijarro,7949607696,Confeccionista,2021-01-29,+34648 50 61 45,guiomarquintanilla@yahoo.com
992,Blanca Nieves Cuesta Barreda,2185229747,Cortador,2024-02-25,+34614 323 506,casanovashilda@valero-sedano.com
993,Paco Ferrera Galán,1912594575,Supervisor,2023-06-16,+34 720466224,ponceanastasio@pera.es
994,Carmina Segarra Araujo,2638978373,Diseñador,2023-01-15,+34653 576 633,olimpiaminguez@tomas.org
995,Úrsula Valbuena Serna,2600141765,Confeccionista,2022-03-28,+34646 040 164,ramireziris@nogueira.com
996,Bernardino del Baños,7603649226,Confeccionista,2023-01-27,+34746 24 53 31,pazgranados@verdugo.com
997,María Belén Galan-Puerta,5729642281,Cortador,2023-08-14,+34742152853,efrainballesteros@hotmail.com
998,Raúl Company Moll,3743700157,Cortador,2023-07-15,+34 731117935,qamaya@leal-codina.com
999,Albino Cobo,9053426843,Empacador,2021-03-08,+34726502126,mmoran@gmail.com
1000,Pío Quintanilla,1540261825,Confeccionista,2021-02-21,+34726 40 60 15,rebecamoya@gmail.com
1001,Abigaíl Patricia Herrera Polo,975463058,Empacador,2022-12-08,+34 723 78 37 50,eropero@gmail.com
1002,Íngrid Camila Carretero Botella,7539218998,Empacador,2021-11-25,+34 748 11 29 62,joanelorza@arregui.es
1003,Ricarda Sacristán Lucas,5497840272,Empacador,2021-02-27,+34707 125 968,marta60@yahoo.com
1004,Regina Luisa Roig Pareja,1221298637,Confeccionista,2021-10-08,+34729 00 66 70,raimundobarrios@roman.com
1005,Luisina Pardo,1556692535,Confeccionista,2021-05-13,+34734045827,lnarvaez@gmail.com
1006,Severino Bosch-Morillo,9979914289,Supervisor,2021-12-11,+34 714 01 28 56,lucilaarjona@hotmail.com
1007,Amado Iglesias Martínez,6549890651,Confeccionista,2023-04-27,+34744 35 28 51,martinsevillano@gmail.com
1008,Flor Jover Mora,3618057164,Supervisor,2023-03-23,+34741 70 81 54,nicolaualbino@hotmail.com
1009,Esteban Gómez Rosa,9341021610,Supervisor,2022-10-16,+34640664791,saritapuig@salvador-maestre.com
1010,Salomón Guitart Torres,3358755890,Cortador,2022-07-29,+34 950 79 54 92,maristelacerda@barrera.es
1011,Benigno Canals-Lloret,3645169549,Cortador,2022-01-02,+34 665 29 35 85,uarco@hotmail.com
1012,Zacarías Andres,854901459,Confeccionista,2022-05-19,+34 730 616 805,garaydominga@hotmail.com
1013,René Bellido,443180600,Confeccionista,2024-05-01,+34995 779 096,tramirez@quero.es
1014,Amada Salinas Cuéllar,573682460,Cortador,2022-12-20,+34 703148445,hcabo@hotmail.com
1015,Virginia Amalia Duque Pou,9420273179,Supervisor,2021-02-11,+34746 421 922,malbero@iriarte.org
1016,Alejandro Posada Juliá,885853894,Empacador,2023-11-13,+34704 36 52 68,fortunataexposito@ayllon.es
1017,Felicia Paz-Llabrés,6041771336,Empacador,2023-04-06,+34730 467 127,ramona89@hotmail.com
1018,Eulalia Zapata-Juliá,1571483411,Diseñador,2023-05-09,+34604 90 74 66,titotamarit@gmail.com
1019,Trinidad Amorós Alfaro,1563377739,Cortador,2024-10-07,+34 718822105,ricardaserrano@yahoo.com
1020,Candelario Ribera Cuervo,7165314312,Confeccionista,2023-11-15,+34657 75 67 73,dferrero@gmail.com
1021,Rafa Velázquez Bayo,9900351146,Cortador,2021-09-15,+34703 89 67 00,jvallejo@amor.com
